		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Bar  	Rain	Rate	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	Samp	Tx 	Recept	Int.
20.08.23	23:30	6.7	6.7	6.4	87	4.7	0.4	NE	0.40	1.3	NE	6.7	6.7	6.7	1019.8	0.00	0.0	0.122	0.000	18.8	51	8.4	17.9	9.53	1.2045	348	1	100.0	15
20.08.23	23:45	5.9	6.7	5.9	88	4.1	0.0	NE	0.00	0.9	NE	5.9	5.8	5.8	1019.8	0.00	0.0	0.130	0.000	18.5	51	8.2	17.6	9.54	1.2058	349	1	100.0	15
21.08.23	00:00	5.2	5.8	5.0	91	3.8	0.4	NE	0.40	0.9	NE	5.2	5.2	5.2	1019.8	0.00	0.0	0.137	0.000	18.3	51	8.0	17.4	9.55	1.2069	342	1	100.0	15
21.08.23	0:15	5.3	5.3	5.1	90	3.8	0.4	NE	0.40	1.8	NE	5.3	5.3	5.3	1020.0	0.00	0.0	0.135	0.000	17.9	51	7.6	16.9	9.57	1.2090	344	1	100.0	15
21.08.23	0:30	5.8	6.0	5.2	87	3.8	0.4	NE	0.40	1.8	NE	5.8	5.8	5.8	1019.9	0.00	0.0	0.130	0.000	17.6	51	7.3	16.7	9.58	1.2103	348	1	100.0	15
21.08.23	0:45	5.6	5.8	5.6	86	3.5	0.4	NE	0.40	1.8	NE	5.6	5.5	5.5	1019.8	0.00	0.0	0.133	0.000	17.3	51	7.0	16.3	9.59	1.2119	347	1	100.0	15
21.08.23	1:00	6.2	6.2	5.5	83	3.5	0.4	NNW	0.40	1.8	NNW	6.2	6.1	6.1	1019.9	0.00	0.0	0.127	0.000	16.9	51	6.7	15.9	9.60	1.2136	342	1	100.0	15
21.08.23	1:15	6.6	6.7	6.1	80	3.4	0.0	NNW	0.00	0.9	NNW	6.6	6.5	6.5	1019.9	0.00	0.0	0.122	0.000	16.7	51	6.5	15.7	9.61	1.2150	349	1	100.0	15
21.08.23	1:30	5.8	6.6	5.8	86	3.6	0.4	NNW	0.40	1.3	NNW	5.8	5.7	5.7	1019.9	0.00	0.0	0.131	0.000	16.4	51	6.2	15.3	9.62	1.2163	351	1	100.0	15
21.08.23	1:45	6.1	6.1	5.7	84	3.6	0.4	NNW	0.40	1.3	NNW	6.1	6.1	6.1	1019.9	0.00	0.0	0.127	0.000	16.1	51	6.0	15.1	9.63	1.2178	346	1	100.0	15
21.08.23	2:00	5.8	6.2	5.8	82	2.9	0.4	NNW	0.40	1.8	NNW	5.8	5.7	5.7	1019.8	0.00	0.0	0.131	0.000	15.8	51	5.7	14.8	9.64	1.2190	343	1	100.0	15
21.08.23	2:15	5.0	5.7	4.9	82	2.2	0.4	NNW	0.40	1.3	NNW	5.0	4.8	4.8	1019.9	0.00	0.0	0.139	0.000	15.6	51	5.5	14.6	9.65	1.2202	351	1	100.0	15
21.08.23	2:30	5.4	5.6	4.9	80	2.2	0.4	NNW	0.40	1.3	NNW	5.4	5.2	5.2	1019.9	0.00	0.0	0.135	0.000	15.3	51	5.2	14.3	9.65	1.2216	351	1	100.0	15
21.08.23	2:45	6.2	6.3	5.3	75	2.1	1.3	NNW	1.21	2.2	NNW	5.5	5.9	5.3	1020.0	0.00	0.0	0.127	0.000	15.1	51	5.0	14.1	9.65	1.2227	347	1	100.0	15
21.08.23	3:00	6.6	6.6	6.2	72	1.9	0.9	NW	0.80	1.3	NW	6.6	6.3	6.3	1019.8	0.00	0.0	0.122	0.000	14.9	51	4.8	13.8	9.65	1.2237	343	1	100.0	15
21.08.23	3:15	7.8	7.8	6.7	67	2.0	0.9	N	0.80	2.2	N	7.8	7.4	7.4	1019.7	0.00	0.0	0.110	0.000	14.7	51	4.6	13.6	9.65	1.2246	351	1	100.0	15
21.08.23	3:30	6.3	7.8	6.3	70	1.3	0.4	N	0.40	1.8	N	6.3	6.0	6.0	1019.5	0.00	0.0	0.125	0.000	14.4	51	4.4	13.4	9.65	1.2255	349	1	100.0	15
21.08.23	3:45	5.7	6.3	5.7	72	1.1	0.4	N	0.40	1.3	N	5.7	5.4	5.4	1019.5	0.00	0.0	0.131	0.000	14.2	51	4.2	13.2	9.65	1.2265	344	1	100.0	15
21.08.23	4:00	6.1	6.4	5.7	71	1.2	0.4	NNE	0.40	1.3	N	6.1	5.7	5.7	1019.4	0.00	0.0	0.128	0.000	14.1	51	4.1	13.0	9.65	1.2273	351	1	100.0	15
21.08.23	4:15	6.9	7.1	6.0	70	1.8	0.9	WNW	0.80	1.8	NNE	6.9	6.7	6.7	1019.4	0.00	0.0	0.119	0.000	13.8	51	3.9	12.8	9.65	1.2283	349	1	100.0	15
21.08.23	4:30	5.8	6.9	5.8	73	1.4	0.4	WNW	0.40	1.3	WNW	5.8	5.6	5.6	1019.4	0.00	0.0	0.130	0.000	13.7	51	3.7	12.7	9.65	1.2291	343	1	100.0	15
21.08.23	4:45	6.0	6.0	5.7	74	1.7	0.9	WNW	0.80	1.8	WNW	6.0	5.8	5.8	1019.4	0.00	0.0	0.128	0.000	13.4	51	3.5	12.4	9.65	1.2302	351	1	100.0	15
21.08.23	5:00	5.8	6.1	5.8	72	1.2	0.0	WNW	0.00	0.9	WNW	5.8	5.6	5.6	1019.4	0.00	0.0	0.130	0.000	13.3	51	3.4	12.3	9.65	1.2308	348	1	100.0	15
21.08.23	5:15	6.0	6.1	5.7	71	1.1	0.4	WNW	0.40	1.8	WNW	6.0	5.7	5.7	1019.3	0.00	0.0	0.128	0.000	13.1	51	3.2	12.1	9.65	1.2318	344	1	100.0	15
21.08.23	5:30	6.1	6.2	5.9	72	1.4	0.0	WNW	0.00	0.9	WNW	6.1	5.8	5.8	1019.4	0.00	0.0	0.128	0.000	13.0	51	3.1	12.0	9.65	1.2325	346	1	100.0	15
21.08.23	5:45	6.2	6.2	6.1	74	1.9	0.0	WNW	0.00	1.3	WNW	6.2	5.9	5.9	1019.4	0.00	0.0	0.127	0.000	12.8	51	2.9	11.8	9.65	1.2335	351	1	100.0	15
21.08.23	6:00	6.0	6.2	5.9	74	1.7	0.4	WNW	0.40	1.3	WNW	6.0	5.8	5.8	1019.4	0.00	0.0	0.128	0.000	12.7	51	2.8	11.8	9.65	1.2337	348	1	100.0	15
21.08.23	6:15	6.2	6.2	5.9	75	2.1	0.9	WNW	0.80	1.8	WNW	6.2	6.0	6.0	1019.5	0.00	0.0	0.126	0.000	12.6	51	2.7	11.6	9.65	1.2347	346	1	100.0	15
21.08.23	6:30	7.3	7.3	6.2	72	2.6	0.4	WNW	0.40	2.2	WNW	7.3	7.0	7.0	1019.3	0.00	0.0	0.115	0.000	12.4	51	2.6	11.5	9.65	1.2351	349	1	100.0	15
21.08.23	6:45	8.1	8.2	7.3	69	2.7	1.8	NW	1.61	2.7	NW	7.1	7.8	6.8	1019.2	0.00	0.0	0.107	0.000	12.3	51	2.5	11.4	9.65	1.2355	347	1	100.0	15
21.08.23	7:00	8.0	8.1	7.9	70	2.9	1.3	NNW	1.21	2.7	NW	7.6	7.7	7.3	1019.1	0.00	0.0	0.108	0.000	12.3	51	2.4	11.4	9.65	1.2356	348	1	100.0	15
21.08.23	7:15	9.7	9.7	8.0	69	4.3	1.3	NW	1.21	2.2	NW	9.5	9.5	9.3	1018.9	0.00	0.0	0.090	0.000	12.2	51	2.4	11.3	9.65	1.2356	349	1	100.0	15
21.08.23	7:30	11.7	11.7	9.7	58	3.7	2.2	NW	2.01	4.0	NW	10.9	11.0	10.3	1018.7	0.00	0.0	0.069	0.000	12.2	51	2.3	11.3	9.65	1.2356	343	1	100.0	15
21.08.23	7:45	12.7	12.7	11.7	53	3.3	2.2	NW	2.01	3.6	WNW	12.2	11.8	11.3	1018.6	0.00	0.0	0.059	0.000	12.2	51	2.4	11.3	9.65	1.2352	349	1	100.0	15
21.08.23	8:00	13.1	13.2	12.7	50	2.9	2.7	NW	2.41	4.5	NW	12.4	12.1	11.3	1018.4	0.00	0.0	0.054	0.000	12.3	51	2.5	11.4	9.65	1.2345	345	1	100.0	15
21.08.23	8:15	14.2	14.2	13.2	47	3.0	2.2	NW	2.01	4.0	NW	13.9	13.0	12.7	1018.3	0.00	0.0	0.043	0.000	12.4	51	2.6	11.5	9.65	1.2338	347	1	100.0	15
21.08.23	8:30	14.9	14.9	14.2	44	2.7	1.8	NW	1.61	3.6	NW	14.9	13.6	13.6	1018.3	0.00	0.0	0.036	0.000	12.6	52	3.0	11.7	9.84	1.2330	343	1	100.0	15
21.08.23	8:45	15.3	15.4	14.9	43	2.8	0.9	E	0.80	2.2	E	15.3	13.9	13.9	1018.4	0.00	0.0	0.031	0.000	12.7	52	3.1	11.8	9.85	1.2324	349	1	100.0	15
21.08.23	9:00	16.1	16.1	15.2	40	2.5	0.9	NE	0.80	2.2	E	16.1	14.6	14.6	1018.4	0.00	0.0	0.023	0.000	12.9	52	3.3	11.9	9.85	1.2315	343	1	100.0	15
21.08.23	9:15	16.3	16.3	16.0	38	1.9	1.3	W	1.21	3.1	WNW	16.3	14.7	14.7	1018.2	0.00	0.0	0.021	0.000	13.4	52	3.7	12.4	9.83	1.2288	352	1	100.0	15
21.08.23	9:30	17.2	17.2	16.3	37	2.3	0.9	NW	0.80	2.2	NW	17.2	15.5	15.5	1018.1	0.00	0.0	0.012	0.000	14.2	54	5.0	13.2	10.15	1.2244	345	1	100.0	15
21.08.23	9:45	16.7	17.3	16.7	38	2.3	1.3	E	1.21	3.1	ENE	16.7	15.1	15.1	1018.0	0.00	0.0	0.017	0.000	15.1	55	6.1	14.2	10.27	1.2198	348	1	100.0	15
21.08.23	10:00	16.8	16.8	16.6	38	2.4	1.3	E	1.21	2.7	ESE	16.8	15.2	15.2	1018.0	0.00	0.0	0.016	0.000	15.8	54	6.5	14.9	10.15	1.2162	343	1	100.0	15
21.08.23	10:15	17.4	17.4	16.8	38	3.0	0.9	E	0.80	3.1	E	17.4	15.8	15.8	1017.8	0.00	0.0	0.009	0.000	16.4	53	6.8	15.5	9.95	1.2131	347	1	100.0	15
21.08.23	10:30	17.4	17.5	17.3	37	2.5	1.3	E	1.21	3.1	ESE	17.4	15.7	15.7	1017.7	0.00	0.0	0.010	0.000	17.0	53	7.3	16.1	9.95	1.2102	344	1	100.0	15
21.08.23	10:45	17.5	17.6	17.4	39	3.4	1.3	E	1.21	2.7	ESE	17.5	15.9	15.9	1017.6	0.00	0.0	0.009	0.000	17.4	52	7.5	16.5	9.75	1.2081	349	1	100.0	15
21.08.23	11:00	17.6	17.8	17.5	39	3.5	1.8	E	1.61	3.6	ENE	17.6	16.1	16.1	1017.5	0.00	0.0	0.008	0.000	17.8	52	7.8	16.9	9.75	1.2061	345	1	100.0	15
21.08.23	11:15	17.4	17.7	17.4	38	3.0	1.8	ENE	1.61	4.0	NE	17.4	15.8	15.8	1017.3	0.00	0.0	0.009	0.000	18.1	51	7.8	17.1	9.56	1.2050	351	1	100.0	15
21.08.23	11:30	18.4	18.4	17.4	39	4.2	2.2	E	2.01	5.4	WNW	18.4	16.9	16.9	1017.2	0.00	0.0	0.000	0.001	18.3	51	8.0	17.4	9.55	1.2038	345	1	100.0	15
21.08.23	11:45	18.6	18.7	18.3	40	4.7	3.6	NW	3.22	6.3	NW	18.2	17.1	16.8	1017.2	0.00	0.0	0.000	0.002	18.7	51	8.4	17.9	9.54	1.2016	350	1	100.0	15
21.08.23	12:00	18.4	18.8	18.3	38	3.8	4.5	NW	4.02	7.6	NW	17.2	16.8	15.6	1017.4	0.00	0.0	0.000	0.001	18.8	51	8.5	18.0	9.53	1.2013	346	1	100.0	15
21.08.23	12:15	18.5	18.6	18.2	41	5.0	4.9	NW	4.43	7.6	NW	16.9	17.1	15.6	1017.4	0.00	0.0	0.000	0.002	18.9	52	8.9	18.2	9.73	1.2005	352	1	100.0	15
21.08.23	12:30	18.5	18.8	18.5	41	5.0	4.5	NW	4.02	7.6	NW	17.3	17.1	15.9	1017.2	0.00	0.0	0.000	0.002	19.1	52	9.0	18.3	9.72	1.1997	344	1	100.0	15
21.08.23	12:45	18.6	18.8	18.2	41	5.0	4.9	NW	4.43	8.0	WNW	17.0	17.2	15.6	1017.0	0.00	0.0	0.000	0.002	19.4	53	9.6	18.8	9.91	1.1973	348	1	100.0	15
21.08.23	13:00	18.4	18.9	18.3	44	5.9	4.9	NW	4.43	7.6	NW	16.8	17.1	15.5	1016.8	0.00	0.0	0.000	0.001	19.8	53	10.0	19.3	9.90	1.1951	347	1	100.0	15
21.08.23	13:15	19.2	19.2	18.4	42	5.9	4.9	NW	4.43	7.2	NW	17.7	17.9	16.4	1016.9	0.00	0.0	0.000	0.009	20.2	52	10.0	19.6	9.68	1.1938	350	1	100.0	15
21.08.23	13:30	18.2	19.4	18.1	43	5.4	4.0	WNW	3.62	7.2	WNW	17.3	16.8	16.0	1016.8	0.00	0.0	0.002	0.000	20.3	52	10.1	19.6	9.68	1.1931	347	1	100.0	15
21.08.23	13:45	18.8	18.8	18.1	44	6.3	4.0	NW	3.62	6.7	NW	18.1	17.6	16.9	1016.8	0.00	0.0	0.000	0.005	20.6	51	10.1	19.8	9.47	1.1920	350	1	100.0	15
21.08.23	14:00	18.4	19.3	18.1	43	5.6	4.5	NW	4.02	7.2	NW	17.2	17.1	15.8	1016.9	0.00	0.0	0.000	0.001	20.8	51	10.3	20.0	9.46	1.1907	345	1	100.0	15
21.08.23	14:15	18.0	18.7	17.8	46	6.2	4.0	NW	3.62	7.2	WNW	17.2	16.8	16.0	1016.8	0.00	0.0	0.003	0.000	20.9	50	10.1	20.1	9.26	1.1904	350	1	100.0	15
21.08.23	14:30	17.8	18.1	17.8	45	5.7	4.5	NW	4.02	6.7	NW	16.4	16.6	15.2	1016.7	0.00	0.0	0.006	0.000	21.1	50	10.3	20.2	9.25	1.1895	347	1	100.0	15
21.08.23	14:45	18.9	19.1	17.6	43	6.0	4.5	NW	4.02	8.5	NW	17.8	17.6	16.5	1016.7	0.00	0.0	0.000	0.006	21.6	50	10.7	20.8	9.25	1.1869	347	1	100.0	15
21.08.23	15:00	18.0	19.0	17.8	48	6.8	4.5	NW	4.02	7.6	WNW	16.7	16.9	15.7	1016.7	0.00	0.0	0.003	0.000	22.2	51	11.5	21.7	9.41	1.1839	344	1	100.0	15
21.08.23	15:15	18.1	18.8	18.1	44	5.7	4.0	NW	3.62	7.6	NW	17.3	16.8	16.0	1016.6	0.00	0.0	0.002	0.000	22.6	50	11.7	22.3	9.25	1.1819	349	1	100.0	15
21.08.23	15:30	18.3	18.7	17.7	45	6.1	4.0	NW	3.62	7.6	NW	17.5	17.1	16.3	1016.6	0.00	0.0	0.001	0.000	22.7	50	11.8	22.4	9.25	1.1813	347	1	100.0	15
21.08.23	15:45	18.2	18.6	17.9	45	6.0	4.9	NW	4.43	8.5	NW	16.5	16.9	15.3	1016.4	0.00	0.0	0.002	0.000	22.8	49	11.6	22.5	9.05	1.1808	349	1	100.0	15
21.08.23	16:00	18.1	18.4	17.9	47	6.6	4.9	NW	4.43	8.0	NW	16.4	16.9	15.3	1016.4	0.00	0.0	0.003	0.000	23.1	48	11.4	22.8	8.92	1.1801	345	1	100.0	15
21.08.23	16:15	18.1	18.3	17.9	49	7.2	5.4	NW	4.83	9.4	NW	16.1	17.1	15.1	1016.2	0.00	0.0	0.003	0.000	23.1	47	11.2	22.8	8.75	1.1799	349	1	100.0	15
21.08.23	16:30	17.4	18.3	17.4	51	7.2	4.9	NW	4.43	8.9	NW	15.7	16.4	14.7	1016.4	0.00	0.0	0.009	0.000	23.1	46	10.8	22.7	8.58	1.1808	344	1	100.0	15
21.08.23	16:45	16.8	17.6	16.8	55	7.7	1.8	SSE	1.61	6.3	NE	16.8	15.9	15.9	1016.5	0.00	0.0	0.016	0.000	22.9	46	10.7	22.4	8.59	1.1817	350	1	100.0	15
21.08.23	17:00	16.0	16.7	16.0	60	8.2	1.3	SE	1.21	3.1	SSE	16.0	15.3	15.3	1016.5	0.00	0.0	0.024	0.000	22.6	46	10.3	22.0	8.60	1.1833	347	1	100.0	15
21.08.23	17:15	16.0	16.3	15.9	60	8.2	1.8	SE	1.61	4.5	SE	16.0	15.3	15.3	1016.4	0.00	0.0	0.024	0.000	22.4	47	10.6	21.9	8.75	1.1834	346	1	100.0	15
21.08.23	17:30	15.0	16.0	15.0	64	8.2	1.3	SE	1.21	3.6	SE	15.0	14.4	14.4	1016.5	0.00	0.0	0.035	0.000	22.2	46	10.0	21.4	8.61	1.1853	350	1	100.0	15
21.08.23	17:45	13.9	15.0	13.9	65	7.4	1.8	SE	1.61	4.0	SSE	13.9	13.3	13.3	1016.8	0.00	0.0	0.046	0.000	21.6	46	9.4	20.5	8.63	1.1886	344	1	100.0	15
21.08.23	18:00	13.3	13.8	13.3	67	7.3	1.3	SSE	1.21	3.1	SE	13.3	12.8	12.8	1016.8	0.00	0.0	0.052	0.000	21.1	46	9.0	19.9	8.65	1.1908	350	1	100.0	15
21.08.23	18:15	13.2	13.3	13.1	66	7.0	0.4	E	0.40	2.2	E	13.2	12.6	12.6	1017.0	0.00	0.0	0.054	0.000	20.7	46	8.6	19.6	8.65	1.1932	343	1	100.0	15
21.08.23	18:30	12.9	13.2	12.9	65	6.5	1.3	SE	1.21	3.1	E	12.9	12.3	12.3	1017.0	0.00	0.0	0.057	0.000	20.7	48	9.3	19.7	8.87	1.1926	348	1	100.0	15
21.08.23	18:45	12.2	12.9	12.2	66	6.0	1.3	ESE	1.21	2.7	ENE	12.2	11.7	11.7	1017.5	0.00	0.0	0.064	0.000	20.7	48	9.3	19.8	8.86	1.1929	348	1	100.0	15
21.08.23	19:00	11.4	12.1	11.4	68	5.7	0.9	SE	0.80	2.7	SSE	11.4	11.0	11.0	1017.7	0.00	0.0	0.072	0.000	20.6	49	9.5	19.7	9.07	1.1937	343	1	100.0	15
21.08.23	19:15	11.4	11.4	11.3	68	5.7	0.9	ENE	0.80	2.2	ENE	11.4	11.0	11.0	1018.1	0.00	0.0	0.072	0.000	20.4	49	9.4	19.6	9.07	1.1947	351	1	100.0	15
21.08.23	19:30	11.1	11.4	11.1	70	5.8	0.9	ENE	0.80	3.1	E	11.1	10.8	10.8	1018.4	0.00	0.0	0.075	0.000	20.4	50	9.7	19.7	9.27	1.1948	343	1	100.0	15
21.08.23	19:45	10.4	11.1	10.4	76	6.3	1.3	SE	1.21	3.1	SE	10.3	10.3	10.2	1018.8	0.51	4.6	0.083	0.000	20.7	52	10.5	20.0	9.66	1.1933	346	1	100.0	15
21.08.23	20:00	9.7	10.4	9.7	81	6.6	0.9	NNE	0.80	3.1	WNW	9.7	9.7	9.7	1018.7	0.00	1.0	0.090	0.000	20.9	53	11.0	20.2	9.86	1.1918	348	1	100.0	15
21.08.23	20:15	9.4	9.7	9.4	82	6.5	0.9	WNW	0.80	2.7	E	9.4	9.4	9.4	1018.7	0.00	0.0	0.093	0.000	21.2	56	12.1	20.6	10.35	1.1895	344	1	100.0	15
21.08.23	20:30	9.4	9.5	9.4	81	6.3	1.3	NNE	1.21	3.1	NNE	9.2	9.4	9.1	1018.2	0.00	0.0	0.093	0.000	21.0	52	10.8	20.2	9.65	1.1912	348	1	100.0	15
21.08.23	20:45	8.7	9.4	8.7	82	5.8	0.4	ENE	0.40	1.3	ENE	8.7	8.7	8.7	1018.4	0.00	0.0	0.100	0.000	20.7	52	10.5	19.9	9.67	1.1931	350	1	100.0	15
21.08.23	21:00	8.4	8.7	8.4	84	5.9	0.9	ENE	0.80	1.3	ENE	8.4	8.4	8.4	1018.7	0.00	0.0	0.103	0.000	20.4	52	10.3	19.8	9.67	1.1946	347	1	100.0	15
21.08.23	21:15	7.9	8.4	7.9	85	5.6	0.4	S	0.40	1.3	S	7.9	7.9	7.9	1018.7	0.00	0.0	0.108	0.000	20.2	52	10.0	19.6	9.68	1.1959	342	1	100.0	15
21.08.23	21:30	7.2	7.9	7.2	87	5.1	0.4	SW	0.40	0.9	SW	7.2	7.2	7.2	1018.9	0.00	0.0	0.116	0.000	19.9	52	9.8	19.3	9.69	1.1973	349	1	100.0	15
21.08.23	21:45	7.2	7.2	7.1	88	5.3	0.4	SW	0.40	0.9	SW	7.2	7.2	7.2	1018.9	0.00	0.0	0.116	0.000	19.7	53	9.9	19.1	9.90	1.1981	351	1	100.0	15
21.08.23	22:00	7.4	7.4	7.2	88	5.5	0.9	SW	0.80	1.3	SW	7.4	7.4	7.4	1018.7	0.00	0.0	0.114	0.000	19.6	53	9.7	18.9	9.91	1.1988	340	1	99.4	15
21.08.23	22:15	8.4	8.4	7.4	87	6.3	0.9	N	0.80	2.2	N	8.4	8.4	8.4	1018.7	0.00	0.0	0.104	0.000	19.4	53	9.6	18.8	9.91	1.1996	352	1	100.0	15
21.08.23	22:30	9.1	9.1	8.4	83	6.3	0.9	NNW	0.80	1.8	NNW	9.1	9.1	9.1	1018.8	0.00	0.0	0.097	0.000	19.2	53	9.4	18.6	9.92	1.2005	349	1	100.0	15
21.08.23	22:45	9.2	9.2	9.1	85	6.8	0.4	SSW	0.40	1.8	SSW	9.2	9.3	9.3	1018.7	0.00	0.0	0.095	0.000	19.1	53	9.3	18.4	9.92	1.2012	343	1	100.0	15
21.08.23	23:00	9.4	9.4	9.2	83	6.7	0.9	WNW	0.80	1.8	W	9.4	9.4	9.4	1018.4	0.00	0.0	0.093	0.000	18.9	53	9.1	18.2	9.93	1.2017	346	1	100.0	15
21.08.23	23:15	9.4	9.4	9.4	81	6.3	0.4	WNW	0.40	1.3	W	9.4	9.4	9.4	1018.3	0.00	0.0	0.093	0.000	18.7	53	8.9	18.0	9.94	1.2023	350	1	100.0	15
21.08.23	23:30	9.9	9.9	9.4	80	6.7	1.3	E	1.21	4.0	WNW	9.8	9.9	9.8	1018.3	0.00	0.0	0.087	0.000	18.6	53	8.8	17.8	9.94	1.2032	346	1	100.0	15
21.08.23	23:45	10.3	10.4	9.9	67	4.5	4.0	NW	3.62	6.7	WNW	8.1	10.0	7.8	1018.1	0.25	0.0	0.083	0.000	18.4	53	8.7	17.7	9.95	1.2036	343	1	100.0	15
22.08.23	00:00	10.6	10.6	10.3	68	4.9	1.3	ENE	1.21	4.9	NNW	10.4	10.2	10.1	1018.0	0.00	0.0	0.081	0.000	18.3	54	8.9	17.6	10.15	1.2037	350	1	100.0	15
22.08.23	0:15	9.8	10.6	9.8	74	5.4	0.9	SE	0.80	2.7	ESE	9.8	9.7	9.7	1017.8	0.00	0.0	0.089	0.000	18.2	54	8.7	17.4	10.15	1.2043	343	1	100.0	15
22.08.23	0:30	9.2	9.8	9.2	78	5.6	0.4	SE	0.40	1.3	SE	9.2	9.1	9.1	1017.9	0.00	0.0	0.095	0.000	18.1	54	8.7	17.4	10.15	1.2046	346	1	100.0	15
22.08.23	0:45	8.3	9.2	8.3	81	5.3	0.9	NNW	0.80	1.8	E	8.3	8.2	8.2	1017.7	0.00	0.0	0.104	0.000	18.0	54	8.5	17.2	10.15	1.2050	350	1	100.0	15
22.08.23	1:00	8.1	8.4	8.1	82	5.2	0.4	NNW	0.40	1.3	NNW	8.1	8.0	8.0	1017.6	0.00	0.0	0.107	0.000	17.9	54	8.4	17.1	10.15	1.2055	344	1	100.0	15
22.08.23	1:15	7.4	8.1	7.4	81	4.4	0.4	NNW	0.40	1.3	NNW	7.4	7.3	7.3	1017.5	0.00	0.0	0.113	0.000	17.8	54	8.4	17.1	10.15	1.2056	344	1	100.0	15
22.08.23	1:30	7.7	7.8	7.3	79	4.3	1.3	NW	1.21	3.1	NW	7.3	7.6	7.2	1017.3	0.00	0.0	0.111	0.000	17.7	54	8.3	16.9	10.15	1.2060	352	1	100.0	15
22.08.23	1:45	7.8	7.9	7.7	75	3.6	1.3	WNW	1.21	2.2	WNW	7.3	7.6	7.1	1017.2	0.00	0.0	0.110	0.000	17.6	54	8.2	16.8	10.15	1.2063	345	1	100.0	15
22.08.23	2:00	7.2	7.8	7.2	77	3.4	0.4	NW	0.40	1.8	NW	7.2	7.0	7.0	1017.4	0.00	0.0	0.116	0.000	17.5	54	8.1	16.7	10.15	1.2071	347	1	100.0	15
22.08.23	2:15	7.1	7.2	7.1	77	3.3	1.3	NW	1.21	2.2	NW	6.6	6.9	6.4	1017.3	0.00	0.0	0.117	0.000	17.3	54	7.9	16.5	10.15	1.2079	351	1	100.0	15
22.08.23	2:30	7.3	7.4	7.1	76	3.4	1.3	NW	1.21	2.2	NW	6.8	7.1	6.6	1017.5	0.00	0.0	0.115	0.000	17.0	53	7.3	16.1	9.95	1.2099	350	1	100.0	15
22.08.23	2:45	7.5	7.7	7.3	74	3.2	0.4	NW	0.40	1.8	NW	7.5	7.3	7.3	1017.5	0.00	0.0	0.113	0.000	16.7	53	7.1	15.8	9.95	1.2113	343	1	100.0	15
22.08.23	3:00	8.2	8.2	7.3	72	3.5	1.3	NNW	1.21	3.1	NNE	7.8	8.0	7.6	1017.5	0.00	0.0	0.105	0.000	16.4	53	6.8	15.4	9.95	1.2130	349	1	100.0	15
22.08.23	3:15	8.5	8.8	8.2	70	3.3	0.9	NW	0.80	3.1	W	8.5	8.2	8.2	1017.5	0.00	0.0	0.102	0.000	16.2	53	6.6	15.2	9.95	1.2141	349	1	100.0	15
22.08.23	3:30	8.5	8.5	8.4	73	3.9	0.9	NE	0.80	3.1	SW	8.5	8.3	8.3	1017.6	0.00	0.0	0.102	0.000	15.8	53	6.3	14.8	9.95	1.2159	343	1	100.0	15
22.08.23	3:45	9.6	9.6	8.5	70	4.3	1.3	NW	1.21	3.6	W	9.3	9.3	9.1	1017.2	0.00	0.0	0.091	0.000	15.6	53	6.1	14.6	9.95	1.2165	351	1	100.0	15
22.08.23	4:00	9.1	9.6	9.1	72	4.3	0.4	NNW	0.40	1.3	NW	9.1	8.9	8.9	1016.9	0.00	0.0	0.096	0.000	15.3	53	5.8	14.3	9.95	1.2175	348	1	100.0	15
22.08.23	4:15	8.8	9.1	8.8	70	3.7	0.9	NW	0.80	2.2	NW	8.8	8.6	8.6	1016.7	0.00	0.0	0.099	0.000	15.2	53	5.6	14.2	9.95	1.2180	344	1	100.0	15
22.08.23	4:30	8.4	8.8	8.4	73	3.9	0.4	NNW	0.40	1.3	NNW	8.4	8.2	8.2	1016.6	0.00	0.0	0.103	0.000	14.9	53	5.4	13.9	9.95	1.2191	350	1	100.0	15
22.08.23	4:45	8.2	8.4	8.2	72	3.4	0.4	NNW	0.40	1.3	NNW	8.2	7.9	7.9	1017.0	0.00	0.0	0.106	0.000	14.8	53	5.3	13.8	9.95	1.2204	350	1	100.0	15
22.08.23	5:00	8.4	8.4	7.9	72	3.6	0.9	NNW	0.80	1.8	NNW	8.4	8.2	8.2	1016.8	0.00	0.0	0.104	0.000	14.6	53	5.1	13.6	9.95	1.2210	345	1	100.0	15
22.08.23	5:15	9.1	9.1	8.4	69	3.7	0.4	NW	0.40	2.7	NW	9.1	8.8	8.8	1016.9	0.00	0.0	0.096	0.000	14.4	53	5.0	13.4	9.95	1.2218	348	1	100.0	15
22.08.23	5:30	8.8	9.1	8.8	71	3.8	0.9	NW	0.80	1.8	NW	8.8	8.5	8.5	1016.8	0.00	0.0	0.100	0.000	14.3	52	4.5	13.3	9.80	1.2228	347	1	100.0	15
22.08.23	5:45	9.3	9.3	8.8	71	4.3	1.3	NW	1.21	2.2	WNW	9.0	9.1	8.8	1016.8	0.00	0.0	0.094	0.000	14.2	52	4.4	13.2	9.80	1.2234	347	1	100.0	15
